id,id_modality,athlete_id,id_olympic,Age,Height,Weight
4261,21,75414,13,18.0,,
4262,20,75414,14,22.0,,
4263,21,75414,14,22.0,,
4264,22,75414,14,22.0,,
4265,198,75414,6,26.0,,
4266,288,75416,29,24.0,165.0,55.0
4267,288,75416,30,28.0,165.0,55.0
4268,337,75429,16,41.0,190.0,79.0
4269,24,75440,16,25.0,187.0,80.0
4270,7,75523,3,20.0,194.0,105.0
4271,96,75526,1,23.0,192.0,94.0
4272,346,75527,3,21.0,185.0,140.0
4273,24,75550,5,31.0,186.0,90.0
4274,1,75556,24,28.0,179.0,76.0
4275,285,75557,4,24.0,175.0,70.0
4276,30,75564,3,21.0,181.0,79.0
4277,145,75570,10,17.0,181.0,76.0
4278,250,75570,10,17.0,181.0,76.0
4279,89,75612,16,17.0,178.0,68.0
4280,176,75612,16,17.0,178.0,68.0
4281,197,75612,16,17.0,178.0,68.0
4282,34,75612,16,17.0,178.0,68.0
4283,71,75623,10,24.0,177.0,77.0
4284,39,75632,42,24.0,175.0,62.0
4285,40,75632,42,24.0,175.0,62.0
4286,77,75636,1,25.0,190.0,135.0
4287,128,75636,2,29.0,190.0,135.0
4288,96,75643,5,26.0,196.0,98.0
4289,296,75656,10,24.0,168.0,47.0
4290,296,75656,11,28.0,168.0,47.0
4291,296,75656,8,32.0,168.0,47.0
4292,296,75656,12,36.0,168.0,47.0
4293,422,75936,1,22.0,172.0,67.0
4294,156,75936,2,26.0,172.0,67.0
4295,156,75936,5,30.0,172.0,67.0
4296,283,75937,5,32.0,186.0,56.0
4297,354,75943,6,37.0,169.0,73.0
4298,353,75943,15,45.0,169.0,73.0
4299,354,75943,15,45.0,169.0,73.0
4300,233,76158,7,23.0,,
4301,1,76160,24,21.0,176.0,76.0
4302,1,76160,16,25.0,176.0,76.0
4303,78,76172,6,17.0,171.0,55.0
4304,78,76172,15,25.0,171.0,55.0
4305,389,76235,3,24.0,176.0,67.0
4306,389,76235,4,28.0,176.0,67.0
4307,133,76275,28,23.0,,
4308,134,76275,28,23.0,,
4309,189,76279,13,20.0,,
4310,221,76279,13,20.0,,
4311,94,76308,11,25.0,180.0,76.0
4312,94,76308,8,29.0,180.0,76.0
4313,139,76325,22,25.0,178.0,90.0
4314,38,76384,18,22.0,175.0,79.0
4315,38,76384,21,26.0,175.0,79.0
4316,1,76400,1,25.0,175.0,70.0
4317,112,76405,5,21.0,183.0,70.0
4318,113,76405,5,21.0,183.0,70.0
4319,212,76406,6,22.0,170.0,64.0
4320,188,76406,6,22.0,170.0,64.0
4321,212,76406,20,26.0,170.0,64.0
4322,189,76406,20,26.0,170.0,64.0
4323,169,76443,4,19.0,154.0,50.0
4324,22,76481,4,27.0,196.0,92.0
4325,15,76680,12,20.0,174.0,60.0
4326,392,76681,17,22.0,165.0,75.0
4327,337,76914,11,36.0,182.0,84.0
4328,267,76914,12,44.0,182.0,84.0
4329,109,76942,24,24.0,196.0,82.0
4330,152,76965,3,20.0,187.0,68.0
4331,83,77004,3,26.0,176.0,65.0
4332,83,77004,4,30.0,176.0,65.0
4333,96,77009,10,24.0,190.0,92.0
4334,96,77009,11,28.0,190.0,92.0
4335,96,77009,8,32.0,190.0,92.0
4336,141,77010,8,35.0,,
4337,350,77216,11,20.0,184.0,78.0
4338,196,77216,11,20.0,184.0,78.0
4339,120,77216,11,20.0,184.0,78.0
4340,364,77219,15,34.0,165.0,52.0
4341,163,77228,8,20.0,,
4342,1,77235,16,28.0,168.0,68.0
4343,96,77236,15,21.0,,
4344,1,77249,20,21.0,177.0,71.0
4345,1,77249,15,25.0,177.0,71.0
4346,53,77250,2,21.0,188.0,83.0
4347,96,77258,6,21.0,,
4348,25,77271,15,26.0,196.0,96.0
4349,133,77287,6,31.0,,
4350,296,77288,12,29.0,162.0,47.0
4351,296,77288,3,33.0,162.0,47.0
4352,296,77288,4,37.0,162.0,47.0
4353,1,77291,4,26.0,182.0,73.0
4354,26,77296,11,22.0,181.0,76.0
4355,112,77307,3,21.0,189.0,80.0
4356,32,77335,24,17.0,177.0,66.0
4357,366,77335,24,17.0,177.0,66.0
4358,33,77335,24,17.0,177.0,66.0
4359,23,77336,1,23.0,180.0,74.0
4360,67,77355,12,28.0,180.0,82.0
4361,232,77360,1,23.0,180.0,70.0
4362,232,77360,2,27.0,180.0,70.0
4363,232,77360,5,31.0,180.0,70.0
4364,83,77373,1,25.0,167.0,76.0
4365,83,77373,2,29.0,167.0,76.0
4366,111,77374,3,26.0,184.0,89.0
4367,133,77381,8,20.0,,
4368,157,77397,6,21.0,178.0,67.0
4369,268,77397,6,21.0,178.0,67.0
4370,157,77397,20,25.0,178.0,67.0
4371,268,77397,20,25.0,178.0,67.0
4372,157,77397,15,29.0,178.0,67.0
4373,268,77397,15,29.0,178.0,67.0
4374,354,77397,15,29.0,178.0,67.0
4375,135,77412,3,19.0,160.0,60.0
4376,357,77412,3,19.0,160.0,60.0
4377,135,77412,4,23.0,160.0,60.0
4378,357,77412,4,23.0,160.0,60.0
4379,135,77412,1,27.0,160.0,60.0
4380,357,77412,1,27.0,160.0,60.0
4381,36,77413,15,22.0,180.0,78.0
4382,423,77423,2,24.0,168.0,69.0
4383,310,77433,5,29.0,187.0,105.0
4384,50,77438,12,31.0,176.0,80.0
4385,50,77438,3,35.0,176.0,80.0
4386,58,77441,11,30.0,179.0,58.0
4387,36,77444,24,23.0,185.0,70.0
4388,37,77444,24,23.0,185.0,70.0
4389,36,77455,12,24.0,182.0,70.0
4390,64,77461,12,22.0,184.0,87.0
4391,64,77461,3,26.0,184.0,87.0
4392,153,77466,24,16.0,173.0,65.0
4393,182,77466,24,16.0,173.0,65.0
4394,97,77467,11,18.0,174.0,66.0
4395,98,77467,8,22.0,174.0,66.0
4396,97,77467,8,22.0,174.0,66.0
4397,140,77468,29,24.0,178.0,80.0
4398,139,77468,29,24.0,178.0,80.0
4399,309,77469,14,23.0,,89.0
4400,163,77477,8,24.0,,
4401,202,77479,14,18.0,,
4402,166,77486,16,21.0,160.0,54.0
4403,270,77503,9,18.0,175.0,71.0
4404,107,77504,5,24.0,191.0,67.0
4405,6,77505,2,18.0,185.0,70.0
4406,22,77505,2,18.0,185.0,70.0
4407,5,77505,5,22.0,185.0,70.0
4408,104,77505,5,22.0,185.0,70.0
4409,6,77505,5,22.0,185.0,70.0
4410,120,77505,5,22.0,185.0,70.0
4411,238,77507,34,24.0,162.0,62.0
4412,219,77507,18,28.0,162.0,62.0
4413,36,77511,12,24.0,171.0,67.0
4414,36,77511,3,28.0,171.0,67.0
4415,36,77511,4,32.0,171.0,67.0
4416,96,77512,8,27.0,,
4417,116,77515,12,25.0,190.0,92.0
4418,71,77515,3,29.0,190.0,92.0
4419,150,77524,17,19.0,152.0,48.0
4420,9,77524,17,19.0,152.0,48.0
4421,150,77524,10,23.0,152.0,48.0
4422,9,77524,10,23.0,152.0,48.0
4423,277,77534,12,20.0,182.0,72.0
4424,26,77534,12,20.0,182.0,72.0
4425,277,77534,3,24.0,182.0,72.0
4426,26,77534,3,24.0,182.0,72.0
4427,277,77534,4,28.0,182.0,72.0
4428,26,77534,4,28.0,182.0,72.0
4429,277,77534,1,32.0,182.0,72.0
4430,26,77534,1,32.0,182.0,72.0
4431,149,77546,15,18.0,,
4432,32,77546,15,18.0,,
4433,295,77546,15,18.0,,
4434,33,77546,15,18.0,,
4435,271,77555,11,24.0,197.0,90.0
4436,81,77555,8,28.0,197.0,90.0
4437,26,77556,11,19.0,177.0,71.0
4438,26,77556,8,23.0,177.0,71.0
4439,275,77556,8,23.0,177.0,71.0
4440,53,77560,6,25.0,,
4441,65,77564,4,23.0,192.0,84.0
4442,155,77575,15,18.0,191.0,57.0
4443,109,77577,16,24.0,175.0,70.0
4444,356,77586,4,25.0,160.0,46.0
4445,154,77589,3,28.0,184.0,76.0
4446,96,77590,4,19.0,192.0,95.0
4447,96,77590,1,23.0,192.0,95.0
4448,96,77590,2,27.0,192.0,95.0
4449,26,77595,11,18.0,185.0,73.0
4450,36,77595,3,30.0,185.0,73.0
4451,27,77595,3,30.0,185.0,73.0
4452,71,77599,15,25.0,176.0,70.0
4453,42,77605,1,22.0,168.0,61.0
4454,42,77605,2,26.0,168.0,61.0
4455,416,77628,21,30.0,160.0,55.0
4456,44,77639,3,16.0,144.0,36.0
4457,49,77639,3,16.0,144.0,36.0
4458,45,77639,3,16.0,144.0,36.0
4459,46,77639,3,16.0,144.0,36.0
4460,48,77639,3,16.0,144.0,36.0
4461,90,77647,39,19.0,,
4462,91,77647,23,23.0,,
4463,92,77647,23,23.0,,
4464,194,77648,10,50.0,162.0,68.0
4465,23,77652,4,21.0,185.0,78.0
4466,96,77658,13,31.0,,
4467,25,77661,11,23.0,192.0,91.0
4468,65,77661,8,27.0,192.0,91.0
4469,65,77661,12,31.0,192.0,91.0
4470,25,77661,3,35.0,192.0,91.0
4471,25,77661,4,39.0,192.0,91.0
4472,24,77662,8,26.0,193.0,92.0
4473,109,77666,13,23.0,,
4474,22,77678,2,20.0,188.0,86.0
4475,157,77689,6,20.0,178.0,65.0
4476,268,77689,6,20.0,178.0,65.0
4477,268,77689,20,24.0,178.0,65.0
4478,157,77689,15,28.0,178.0,65.0
4479,268,77689,15,28.0,178.0,65.0
4480,353,77697,6,,,
4481,280,77700,8,19.0,,
4482,295,77700,8,19.0,,
4483,21,77704,11,21.0,184.0,74.0
4484,231,77705,12,28.0,185.0,90.0
4485,140,77708,18,32.0,175.0,90.0
4486,148,77709,24,17.0,167.0,67.0
4487,149,77709,24,17.0,167.0,67.0
4488,65,77712,1,28.0,196.0,98.0
4489,25,77712,2,32.0,196.0,98.0
4490,20,77714,2,20.0,195.0,85.0
4491,22,77714,2,20.0,195.0,85.0
4492,68,77714,5,24.0,195.0,85.0
4493,20,77714,5,24.0,195.0,85.0
4494,22,77714,5,24.0,195.0,85.0
4495,153,77716,5,22.0,180.0,60.0
4496,182,77716,5,22.0,180.0,60.0
4497,99,77716,5,22.0,180.0,60.0
4498,32,77716,5,22.0,180.0,60.0
4499,33,77716,5,22.0,180.0,60.0
4500,68,77719,17,19.0,186.0,88.0
4501,20,77719,17,19.0,186.0,88.0
4502,22,77719,17,19.0,186.0,88.0
4503,20,77719,10,23.0,186.0,88.0
4504,22,77719,10,23.0,186.0,88.0
4505,148,77721,5,21.0,178.0,65.0
4506,149,77721,5,21.0,178.0,65.0
4507,33,77721,5,21.0,178.0,65.0
4508,198,77736,8,19.0,,
4509,212,77750,13,23.0,,
4510,188,77750,13,23.0,,
4511,189,77750,13,23.0,,
4512,61,77757,2,26.0,172.0,52.0
4513,25,77763,11,21.0,188.0,95.0
4514,37,77765,8,21.0,187.0,82.0
4515,81,77773,10,27.0,193.0,89.0
4516,96,77774,16,24.0,187.0,85.0
4517,282,77809,1,21.0,167.0,60.0
4518,282,77809,2,25.0,167.0,60.0
4519,24,77815,17,23.0,175.0,69.0
4520,21,77830,5,21.0,183.0,75.0
4521,8,77832,7,30.0,,
4522,157,77841,3,43.0,182.0,78.0
4523,42,77842,5,24.0,177.0,70.0
4524,43,77843,6,17.0,,
4525,181,77845,12,25.0,178.0,70.0
4526,58,77847,1,26.0,180.0,82.0
4527,114,77847,1,26.0,180.0,82.0
4528,295,77856,5,22.0,169.0,63.0
4529,154,77866,15,22.0,171.0,68.0
4530,321,77866,15,22.0,171.0,68.0
4531,154,77866,24,26.0,171.0,68.0
4532,321,77866,24,26.0,171.0,68.0
4533,23,77872,6,20.0,,
4534,64,77893,12,22.0,178.0,76.0
4535,219,77908,34,22.0,175.0,72.0
4536,238,77908,34,22.0,175.0,72.0
4537,237,77909,34,20.0,175.0,76.0
4538,239,77909,34,20.0,175.0,76.0
4539,237,77909,18,24.0,175.0,76.0
4540,239,77909,18,24.0,175.0,76.0
4541,238,77909,18,24.0,175.0,76.0
4542,107,77914,2,25.0,175.0,53.0
4543,108,77914,5,29.0,175.0,53.0
4544,392,77929,8,23.0,175.0,68.0
4545,392,77929,12,27.0,175.0,68.0
4546,392,77929,3,31.0,175.0,68.0
4547,165,77945,13,14.0,,
4548,165,77945,14,17.0,,
4549,363,77951,15,22.0,196.0,82.0
4550,278,77952,8,20.0,174.0,61.0
4551,334,77952,8,20.0,174.0,61.0
4552,278,77952,12,24.0,174.0,61.0
4553,50,77954,12,27.0,172.0,64.0
4554,81,77955,1,21.0,193.0,93.0
4555,81,77955,2,25.0,193.0,93.0
4556,81,77955,5,29.0,193.0,93.0
4557,29,77961,3,17.0,170.0,60.0
4558,153,77968,10,15.0,170.0,54.0
4559,98,77968,10,15.0,170.0,54.0
4560,97,77968,10,15.0,170.0,54.0
4561,182,77968,10,15.0,170.0,54.0
4562,58,77969,10,29.0,180.0,73.0
4563,114,77969,10,29.0,180.0,73.0
4564,58,77969,11,33.0,180.0,73.0
4565,114,77969,11,33.0,180.0,73.0
4566,1,77975,15,23.0,183.0,79.0
4567,64,77992,3,41.0,185.0,90.0
4568,165,77999,37,15.0,160.0,
4569,179,77999,37,15.0,160.0,
4570,179,77999,33,19.0,160.0,
4571,359,78005,4,20.0,165.0,70.0
4572,360,78005,4,20.0,165.0,70.0
4573,359,78005,1,24.0,165.0,70.0
4574,359,78005,2,28.0,165.0,70.0
4575,424,78005,2,28.0,165.0,70.0
4576,423,78005,2,28.0,165.0,70.0
4577,359,78005,5,32.0,165.0,70.0
4578,424,78005,5,32.0,165.0,70.0
4579,423,78005,5,32.0,165.0,70.0
4580,1,78019,6,,,
4581,294,78046,19,18.0,162.0,56.0
4582,294,78046,36,22.0,162.0,56.0
4583,294,78046,40,26.0,162.0,56.0
4584,179,78121,8,15.0,,
4585,33,78121,8,15.0,,
4586,141,78124,4,25.0,162.0,55.0
4587,217,78124,1,29.0,162.0,55.0
4588,141,78124,1,29.0,162.0,55.0
4589,107,78170,3,20.0,169.0,57.0
4590,189,78484,6,20.0,,
4591,379,78729,13,,,
4592,96,78793,16,26.0,182.0,81.0
4593,203,78866,11,25.0,155.0,55.0
4594,204,78866,11,25.0,155.0,55.0
4595,205,78866,11,25.0,155.0,55.0
4596,206,78866,11,25.0,155.0,55.0
4597,207,78866,11,25.0,155.0,55.0
4598,208,78866,11,25.0,155.0,55.0
4599,209,78866,11,25.0,155.0,55.0
4600,311,78959,22,25.0,180.0,
4601,62,79107,28,24.0,183.0,80.0
4602,109,79107,28,24.0,183.0,80.0
4603,20,79143,9,16.0,179.0,70.0
4604,21,79143,9,16.0,179.0,70.0
4605,20,79143,17,20.0,179.0,70.0
4606,21,79143,17,20.0,179.0,70.0
4607,22,79143,17,20.0,179.0,70.0
4608,16,79154,12,30.0,177.0,85.0
4609,275,79192,1,19.0,181.0,68.0
4610,210,79312,3,19.0,162.0,48.0
4611,211,79312,3,19.0,162.0,48.0
4612,210,79312,4,23.0,162.0,48.0
4613,211,79312,4,23.0,162.0,48.0
4614,210,79312,1,27.0,162.0,48.0
4615,413,79312,1,27.0,162.0,48.0
4616,210,79312,2,31.0,162.0,48.0
4617,413,79312,2,31.0,162.0,48.0
4618,150,79420,3,23.0,153.0,53.0
4619,318,79420,3,23.0,153.0,53.0
4620,9,79420,4,27.0,153.0,53.0
4621,318,79420,4,27.0,153.0,53.0
4622,150,79420,1,31.0,153.0,53.0
4623,162,79455,10,27.0,179.0,79.0
4624,162,79455,11,31.0,179.0,79.0
4625,392,79460,2,27.0,168.0,70.0
4626,392,79460,5,31.0,168.0,70.0
4627,131,79482,5,31.0,188.0,85.0
4628,163,79486,14,23.0,,
4629,146,79771,1,22.0,182.0,75.0
4630,126,79771,1,22.0,182.0,75.0
4631,98,79813,9,17.0,162.0,60.0
4632,97,79813,9,17.0,162.0,60.0
4633,250,79866,4,20.0,183.0,74.0
4634,96,79873,2,24.0,188.0,89.0
4635,67,79874,16,36.0,183.0,91.0
4636,96,79883,3,28.0,191.0,90.0
4637,96,79883,4,32.0,191.0,90.0
4638,83,79890,3,23.0,180.0,65.0
4639,84,79901,12,22.0,188.0,79.0
4640,49,79911,2,20.0,159.0,50.0
4641,45,79911,2,20.0,159.0,50.0
4642,47,79911,2,20.0,159.0,50.0
4643,45,79911,5,24.0,159.0,50.0
4644,47,79911,5,24.0,159.0,50.0
4645,178,79914,11,25.0,182.0,74.0
4646,126,79914,11,25.0,182.0,74.0
4647,270,79927,3,21.0,181.0,75.0
4648,121,79936,12,21.0,193.0,93.0
4649,198,79936,12,21.0,193.0,93.0
4650,120,79936,12,21.0,193.0,93.0
4651,23,79953,1,23.0,178.0,80.0
4652,94,79959,5,27.0,183.0,79.0
4653,182,79969,4,18.0,175.0,63.0
4654,99,79969,4,18.0,175.0,63.0
4655,280,79969,4,18.0,175.0,63.0
4656,33,79969,4,18.0,175.0,63.0
4657,182,79969,1,22.0,175.0,63.0
4658,96,79977,15,19.0,188.0,84.0
4659,96,79977,9,31.0,188.0,84.0
4660,83,79980,3,26.0,180.0,67.0
4661,24,79984,1,19.0,183.0,85.0
4662,24,79984,2,23.0,183.0,85.0
4663,24,79984,5,27.0,183.0,85.0
4664,285,79991,1,28.0,181.0,73.0
4665,186,79997,4,25.0,184.0,80.0
4666,186,79997,1,29.0,184.0,80.0
4667,90,79999,42,19.0,183.0,87.0
4668,91,79999,42,19.0,183.0,87.0
4669,92,79999,42,19.0,183.0,87.0
4670,90,79999,41,23.0,183.0,87.0
4671,91,79999,41,23.0,183.0,87.0
4672,92,79999,41,23.0,183.0,87.0
4673,23,80026,3,22.0,188.0,90.0
4674,110,80028,3,17.0,180.0,66.0
4675,100,80042,4,40.0,158.0,64.0
4676,101,80042,4,40.0,158.0,64.0
4677,100,80042,1,44.0,158.0,64.0
4678,101,80042,1,44.0,158.0,64.0
4679,100,80042,2,48.0,158.0,64.0
4680,101,80042,2,48.0,158.0,64.0
4681,100,80042,5,52.0,158.0,64.0
4682,101,80042,5,52.0,158.0,64.0
4683,146,80170,10,22.0,175.0,70.0
4684,126,80170,10,22.0,175.0,70.0
4685,278,80197,11,25.0,165.0,55.0
4686,133,80388,1,20.0,174.0,67.0
4687,134,80388,1,20.0,174.0,67.0
4688,134,80388,2,24.0,174.0,67.0
4689,23,80398,11,26.0,188.0,77.0
4690,425,80401,17,25.0,186.0,109.0
4691,392,80412,2,30.0,168.0,72.0
4692,392,80412,5,34.0,168.0,72.0
4693,44,80417,1,17.0,152.0,42.0
4694,49,80417,1,17.0,152.0,42.0
4695,45,80417,1,17.0,152.0,42.0
4696,48,80417,1,17.0,152.0,42.0
4697,49,80417,2,21.0,152.0,42.0
4698,45,80417,2,21.0,152.0,42.0
4699,48,80417,2,21.0,152.0,42.0
4700,162,80418,5,31.0,165.0,60.0
4701,59,80424,5,21.0,177.0,63.0
4702,73,80424,5,21.0,177.0,63.0
4703,88,80426,6,35.0,188.0,118.0
4704,88,80426,20,39.0,188.0,118.0
4705,250,80428,9,21.0,183.0,71.0
4706,146,80428,9,21.0,183.0,71.0
4707,126,80428,9,21.0,183.0,71.0
4708,146,80428,17,25.0,183.0,71.0
4709,126,80428,10,29.0,183.0,71.0
4710,196,80435,12,19.0,185.0,77.0
4711,196,80435,3,23.0,185.0,77.0
4712,120,80435,3,23.0,185.0,77.0
4713,221,80438,20,22.0,164.0,57.0
4714,397,80440,1,26.0,164.0,47.0
4715,397,80440,5,34.0,164.0,47.0
4716,42,80443,3,30.0,164.0,56.0
4717,1,80521,10,21.0,185.0,76.0
4718,36,80777,13,20.0,,
4719,300,80777,13,20.0,,
4720,26,80777,13,20.0,,
4721,305,80777,14,23.0,,
4722,264,80777,14,23.0,,
4723,162,80843,10,20.0,185.0,77.0
4724,162,80843,11,24.0,185.0,77.0
4725,336,80846,1,23.0,171.0,57.0
4726,336,80846,2,27.0,171.0,57.0
4727,336,80846,5,31.0,171.0,57.0
4728,192,80849,16,26.0,170.0,63.0
4729,152,81066,3,17.0,183.0,78.0
4730,278,81119,3,19.0,182.0,78.0
4731,278,81119,4,23.0,182.0,78.0
4732,334,81119,4,23.0,182.0,78.0
4733,278,81119,1,27.0,182.0,78.0
4734,334,81119,1,27.0,182.0,78.0
4735,256,81264,26,19.0,,
4736,89,81308,6,18.0,192.0,83.0
4737,89,81308,20,21.0,192.0,83.0
4738,12,81330,11,25.0,176.0,60.0
4739,12,81330,8,29.0,176.0,60.0
4740,12,81330,12,33.0,176.0,60.0
4741,12,81330,3,37.0,176.0,60.0
4742,25,81341,6,23.0,,
4743,44,81353,8,16.0,,
4744,49,81353,8,16.0,,
4745,45,81353,8,16.0,,
4746,46,81353,8,16.0,,
4747,47,81353,8,16.0,,
4748,48,81353,8,16.0,,
4749,44,81365,12,18.0,143.0,37.0
4750,49,81365,12,18.0,143.0,37.0
4751,45,81365,12,18.0,143.0,37.0
4752,46,81365,12,18.0,143.0,37.0
4753,47,81365,12,18.0,143.0,37.0
4754,48,81365,12,18.0,143.0,37.0
4755,68,81370,1,20.0,194.0,95.0
4756,68,81370,2,24.0,194.0,95.0
4757,22,81370,2,24.0,194.0,95.0
4758,96,81549,16,22.0,190.0,83.0
4759,96,81549,9,26.0,190.0,83.0
4760,96,81549,17,30.0,190.0,83.0
4761,96,81549,10,34.0,190.0,83.0
4762,179,81636,10,19.0,174.0,59.0
4763,19,81636,10,19.0,174.0,59.0
4764,33,81636,10,19.0,174.0,59.0
4765,23,81640,4,28.0,185.0,80.0
4766,18,81642,3,46.0,183.0,125.0
4767,17,81642,3,46.0,183.0,125.0
4768,18,81642,4,50.0,183.0,125.0
4769,17,81642,4,50.0,183.0,125.0
4770,18,81642,1,54.0,183.0,125.0
4771,17,81642,1,54.0,183.0,125.0
4772,64,81660,12,27.0,182.0,90.0
4773,188,81673,8,24.0,166.0,60.0
4774,189,81673,8,24.0,166.0,60.0
4775,26,81679,6,,,
4776,176,81693,17,20.0,193.0,80.0
4777,198,81693,17,20.0,193.0,80.0
4778,34,81693,17,20.0,193.0,80.0
4779,44,81696,4,17.0,150.0,47.0
4780,49,81696,4,17.0,150.0,47.0
4781,45,81696,4,17.0,150.0,47.0
4782,46,81696,4,17.0,150.0,47.0
4783,47,81696,4,17.0,150.0,47.0
4784,48,81696,4,17.0,150.0,47.0
4785,83,81812,2,27.0,167.0,70.0
4786,31,81817,4,18.0,191.0,92.0
4787,98,81827,24,14.0,168.0,53.0
4788,97,81827,24,14.0,168.0,53.0
4789,98,81827,16,18.0,168.0,53.0
4790,97,81827,16,18.0,168.0,53.0
4791,295,81827,16,18.0,168.0,53.0
4792,98,81828,16,16.0,170.0,54.0
4793,97,81828,16,16.0,170.0,54.0
4794,81,82016,1,25.0,191.0,90.0
4795,81,82016,2,29.0,191.0,90.0
4796,82,82016,5,33.0,191.0,90.0
4797,121,82020,5,22.0,184.0,82.0
4798,198,82020,5,22.0,184.0,82.0
4799,120,82020,5,22.0,184.0,82.0
4800,42,82025,5,23.0,179.0,70.0
4801,36,82034,24,20.0,172.0,71.0
4802,37,82034,24,20.0,172.0,71.0
4803,142,82035,20,45.0,180.0,73.0
4804,143,82035,20,45.0,180.0,73.0
4805,19,82038,4,19.0,176.0,62.0
4806,25,82039,24,21.0,188.0,90.0
4807,25,82039,16,25.0,188.0,90.0
4808,98,82042,6,14.0,167.0,67.0
4809,182,82042,6,14.0,167.0,67.0
4810,182,82042,20,18.0,167.0,67.0
4811,44,82044,1,17.0,158.0,49.0
4812,49,82044,1,17.0,158.0,49.0
4813,45,82044,1,17.0,158.0,49.0
4814,47,82044,1,17.0,158.0,49.0
4815,48,82044,1,17.0,158.0,49.0
4816,422,82047,4,22.0,173.0,67.0
4817,156,82047,1,25.0,173.0,67.0
4818,23,82069,8,21.0,180.0,
4819,23,82091,12,22.0,180.0,78.0
4820,44,82189,12,15.0,138.0,33.0
4821,49,82189,12,15.0,138.0,33.0
4822,45,82189,12,15.0,138.0,33.0
4823,46,82189,12,15.0,138.0,33.0
4824,47,82189,12,15.0,138.0,33.0
4825,48,82189,12,15.0,138.0,33.0
4826,119,82201,6,22.0,,
4827,291,82242,6,30.0,,
4828,426,82243,21,25.0,171.0,67.0
4829,426,82243,22,29.0,171.0,67.0
4830,133,82252,37,,,
4831,134,82252,37,,,
4832,28,82252,37,,,
4833,42,82255,12,23.0,172.0,69.0
4834,42,82255,3,27.0,172.0,69.0
4835,30,82290,5,24.0,180.0,72.0
4836,23,82304,6,20.0,,
4837,190,82307,4,27.0,172.0,63.0
4838,191,82307,4,27.0,172.0,63.0
4839,50,82308,3,23.0,169.0,62.0
4840,50,82308,4,27.0,169.0,62.0
4841,50,82308,1,31.0,169.0,62.0
4842,24,82315,17,21.0,193.0,95.0
4843,24,82315,10,25.0,193.0,95.0
4844,71,82349,12,26.0,184.0,82.0
4845,262,82349,3,30.0,184.0,82.0
4846,51,82350,18,31.0,175.0,72.0
4847,52,82350,18,31.0,175.0,72.0
4848,359,82361,5,25.0,177.0,77.0
4849,424,82361,5,25.0,177.0,77.0
4850,423,82361,5,25.0,177.0,77.0
4851,50,82447,4,30.0,170.0,73.0
4852,50,82447,1,34.0,170.0,73.0
4853,67,82539,8,24.0,,
4854,107,82544,3,20.0,188.0,71.0
4855,107,82544,4,24.0,188.0,71.0
4856,107,82544,1,28.0,188.0,71.0
4857,107,82544,2,32.0,188.0,71.0
4858,24,82545,5,25.0,208.0,107.0
4859,1,82695,4,27.0,182.0,73.0
4860,24,82699,6,26.0,183.0,85.0
4861,64,82720,3,29.0,184.0,105.0
4862,267,82854,6,41.0,,
4863,135,82861,10,36.0,169.0,98.0
4864,357,82861,10,36.0,169.0,98.0
4865,427,82930,21,26.0,172.0,70.0
4866,428,82930,21,26.0,172.0,70.0
4867,242,83008,17,23.0,175.0,98.0
4868,324,83008,17,23.0,175.0,98.0
4869,242,83008,10,27.0,175.0,98.0
4870,324,83008,10,27.0,175.0,98.0
4871,182,83031,8,23.0,,
4872,25,83053,10,23.0,189.0,85.0
4873,265,83190,13,22.0,,
4874,288,83349,21,28.0,162.0,62.0
4875,42,83351,1,27.0,160.0,57.0
4876,42,83351,2,31.0,160.0,57.0
4877,44,83352,4,16.0,154.0,43.0
4878,49,83352,4,16.0,154.0,43.0
4879,45,83352,4,16.0,154.0,43.0
4880,46,83352,4,16.0,154.0,43.0
4881,48,83352,4,16.0,154.0,43.0
4882,109,83508,12,26.0,185.0,78.0
4883,109,83508,3,30.0,185.0,78.0
4884,109,83508,4,34.0,185.0,78.0
4885,133,83522,14,23.0,,
4886,134,83522,14,23.0,,
4887,134,83522,6,28.0,,
4888,3,83523,6,32.0,,
4889,182,83528,15,21.0,,
4890,254,83531,15,45.0,174.0,73.0
4891,133,83539,8,18.0,178.0,77.0
4892,134,83539,8,18.0,178.0,77.0
4893,133,83539,12,22.0,178.0,77.0
4894,146,83540,11,21.0,185.0,75.0
4895,126,83540,11,21.0,185.0,75.0
4896,176,83543,4,20.0,190.0,88.0
4897,6,83543,1,24.0,190.0,88.0
4898,22,83543,1,24.0,190.0,88.0
4899,25,83544,8,24.0,,
4900,23,83549,8,21.0,185.0,
4901,173,83578,1,50.0,183.0,110.0
4902,214,83581,2,22.0,169.0,
4903,29,83587,3,30.0,163.0,58.0
4904,304,83588,8,47.0,181.0,85.0
4905,304,83588,12,51.0,181.0,85.0
4906,184,83589,18,28.0,191.0,80.0
4907,184,83589,21,32.0,191.0,80.0
4908,185,83589,21,32.0,191.0,80.0
4909,237,83615,40,26.0,,
4910,238,83615,40,26.0,,
4911,238,83615,29,28.0,,
4912,23,83649,12,22.0,181.0,75.0
4913,23,83666,1,23.0,170.0,70.0
4914,96,83700,17,21.0,191.0,97.0
4915,96,83700,10,25.0,191.0,97.0
4916,199,83955,6,32.0,,
4917,286,83966,2,21.0,167.0,60.0
4918,59,84223,9,20.0,168.0,57.0
4919,73,84223,9,20.0,168.0,57.0
